source_id,journal_name,year,count
S117766065,Harvard Law Review,1978,58
S117766065,Harvard Law Review,1984,58
S117766065,Harvard Law Review,1985,58
S117766065,Harvard Law Review,1986,58
S117766065,Harvard Law Review,1972,57
S117766065,Harvard Law Review,1977,56
S117766065,Harvard Law Review,1889,54
S117766065,Harvard Law Review,1973,54
S117766065,Harvard Law Review,1890,49
S117766065,Harvard Law Review,2007,16
S117766065,Harvard Law Review,2015,16
S117766065,Harvard Law Review,2016,16
S117766065,Harvard Law Review,2017,16
S117766065,Harvard Law Review,2019,12
S117766065,Harvard Law Review,2006,11
S117766065,Harvard Law Review,2018,10
S117766065,Harvard Law Review,2020,10
S117766065,Harvard Law Review,2008,8
S117766065,Harvard Law Review,2009,7
S117766065,Harvard Law Review,2010,7
S117766065,Harvard Law Review,2011,7
S117766065,Harvard Law Review,2013,7
S117766065,Harvard Law Review,2014,4
S117766065,Harvard Law Review,2005,3
S117766065,Harvard Law Review,2012,2
S117766065,Harvard Law Review,2021,1
S161895660,Yale Law Journal,1920,404
S161895660,Yale Law Journal,1918,396
S161895660,Yale Law Journal,1919,349
S161895660,Yale Law Journal,1923,329
S161895660,Yale Law Journal,1907,320
S161895660,Yale Law Journal,1921,307
S161895660,Yale Law Journal,1922,307
S161895660,Yale Law Journal,1924,296
S161895660,Yale Law Journal,1906,282
S161895660,Yale Law Journal,1900,280
S161895660,Yale Law Journal,1898,271
S161895660,Yale Law Journal,1899,271
S161895660,Yale Law Journal,1926,271
S161895660,Yale Law Journal,1929,271
S161895660,Yale Law Journal,1917,268
S161895660,Yale Law Journal,1928,268
S161895660,Yale Law Journal,1927,264
S161895660,Yale Law Journal,1930,261
S161895660,Yale Law Journal,1909,258
S161895660,Yale Law Journal,1902,256
S161895660,Yale Law Journal,1901,253
S161895660,Yale Law Journal,1905,253
S161895660,Yale Law Journal,1904,251
S161895660,Yale Law Journal,1903,248
S161895660,Yale Law Journal,1925,245
S161895660,Yale Law Journal,1932,243
S161895660,Yale Law Journal,1911,226
S161895660,Yale Law Journal,1908,219
S161895660,Yale Law Journal,1912,215
S161895660,Yale Law Journal,1910,214
S161895660,Yale Law Journal,1931,199
S161895660,Yale Law Journal,1897,190
S161895660,Yale Law Journal,1915,190
S161895660,Yale Law Journal,1894,178
S161895660,Yale Law Journal,1916,177
S161895660,Yale Law Journal,1934,176
S161895660,Yale Law Journal,1936,176
S161895660,Yale Law Journal,1896,170
S161895660,Yale Law Journal,1935,170
S161895660,Yale Law Journal,1895,167
S161895660,Yale Law Journal,1933,161
S161895660,Yale Law Journal,1914,159
S161895660,Yale Law Journal,1937,153
S161895660,Yale Law Journal,1938,153
S161895660,Yale Law Journal,1940,141
S161895660,Yale Law Journal,1939,136
S161895660,Yale Law Journal,1941,136
S161895660,Yale Law Journal,1913,133
S161895660,Yale Law Journal,1947,120
S161895660,Yale Law Journal,1942,116
S161895660,Yale Law Journal,1949,113
S161895660,Yale Law Journal,1950,105
S161895660,Yale Law Journal,1951,102
S161895660,Yale Law Journal,1892,100
S161895660,Yale Law Journal,1952,100
S161895660,Yale Law Journal,1893,99
S161895660,Yale Law Journal,1954,95
S161895660,Yale Law Journal,1948,94
S161895660,Yale Law Journal,1953,92
S161895660,Yale Law Journal,1946,90
S161895660,Yale Law Journal,1955,89
S161895660,Yale Law Journal,1958,88
S161895660,Yale Law Journal,1956,85
S161895660,Yale Law Journal,1957,85
S161895660,Yale Law Journal,1973,81
S161895660,Yale Law Journal,1981,81
S161895660,Yale Law Journal,1962,80
S161895660,Yale Law Journal,2006,80
S161895660,Yale Law Journal,1964,78
S161895660,Yale Law Journal,1991,78
S161895660,Yale Law Journal,1965,76
S161895660,Yale Law Journal,1961,75
S161895660,Yale Law Journal,1963,75
S161895660,Yale Law Journal,1996,75
S161895660,Yale Law Journal,1967,73
S161895660,Yale Law Journal,1985,73
S161895660,Yale Law Journal,1960,72
S161895660,Yale Law Journal,1990,71
S161895660,Yale Law Journal,1988,70
S161895660,Yale Law Journal,1997,70
S161895660,Yale Law Journal,1999,70
S161895660,Yale Law Journal,1978,69
S161895660,Yale Law Journal,1986,69
S161895660,Yale Law Journal,1989,68
S161895660,Yale Law Journal,2003,68
S161895660,Yale Law Journal,1966,67
S161895660,Yale Law Journal,1974,66
S161895660,Yale Law Journal,1987,66
S161895660,Yale Law Journal,1998,66
S161895660,Yale Law Journal,1969,65
S161895660,Yale Law Journal,1982,65
S161895660,Yale Law Journal,1992,65
S161895660,Yale Law Journal,1959,64
S161895660,Yale Law Journal,1975,63
S161895660,Yale Law Journal,1979,63
S161895660,Yale Law Journal,1983,63
S161895660,Yale Law Journal,1980,62
S161895660,Yale Law Journal,1995,61
S161895660,Yale Law Journal,1944,60
S161895660,Yale Law Journal,1994,60
S161895660,Yale Law Journal,1984,59
S161895660,Yale Law Journal,1968,58
S161895660,Yale Law Journal,1945,57
S161895660,Yale Law Journal,1977,57
S161895660,Yale Law Journal,1970,56
S161895660,Yale Law Journal,1993,56
S161895660,Yale Law Journal,2002,55
S161895660,Yale Law Journal,1972,53
S161895660,Yale Law Journal,1976,52
S161895660,Yale Law Journal,1943,51
S161895660,Yale Law Journal,1891,46
S161895660,Yale Law Journal,2004,46
S161895660,Yale Law Journal,1971,44
S161895660,Yale Law Journal,2007,42
S161895660,Yale Law Journal,2000,41
S161895660,Yale Law Journal,2001,41
S161895660,Yale Law Journal,2008,40
S161895660,Yale Law Journal,2013,7
S161895660,Yale Law Journal,2005,5
S161895660,Yale Law Journal,2012,4
S161895660,Yale Law Journal,2019,4
S161895660,Yale Law Journal,2009,3
S161895660,Yale Law Journal,2011,3
S161895660,Yale Law Journal,2017,3
S161895660,Yale Law Journal,2018,3
S161895660,Yale Law Journal,2020,3
S161895660,Yale Law Journal,2014,2
S161895660,Yale Law Journal,2016,2
S161895660,Yale Law Journal,2010,1
S161895660,Yale Law Journal,2021,1
S34110867,Oxford Journal of Legal Studies,2020,61
S34110867,Oxford Journal of Legal Studies,2005,53
S34110867,Oxford Journal of Legal Studies,2021,51
S34110867,Oxford Journal of Legal Studies,2024,44
S34110867,Oxford Journal of Legal Studies,2025,43
S34110867,Oxford Journal of Legal Studies,2015,41
S34110867,Oxford Journal of Legal Studies,2018,41
S34110867,Oxford Journal of Legal Studies,2008,40
S34110867,Oxford Journal of Legal Studies,1999,38
S34110867,Oxford Journal of Legal Studies,2010,37
S34110867,Oxford Journal of Legal Studies,2016,37
S34110867,Oxford Journal of Legal Studies,1997,36
S34110867,Oxford Journal of Legal Studies,2001,36
S34110867,Oxford Journal of Legal Studies,2006,36
S34110867,Oxford Journal of Legal Studies,2011,36
S34110867,Oxford Journal of Legal Studies,2012,36
S34110867,Oxford Journal of Legal Studies,1981,35
S34110867,Oxford Journal of Legal Studies,1996,35
S34110867,Oxford Journal of Legal Studies,2000,35
S34110867,Oxford Journal of Legal Studies,2002,35
S34110867,Oxford Journal of Legal Studies,1982,34
S34110867,Oxford Journal of Legal Studies,1991,34
S34110867,Oxford Journal of Legal Studies,1992,34
S34110867,Oxford Journal of Legal Studies,2003,34
S34110867,Oxford Journal of Legal Studies,1985,33
S34110867,Oxford Journal of Legal Studies,1998,33
S34110867,Oxford Journal of Legal Studies,2013,33
S34110867,Oxford Journal of Legal Studies,1990,32
S34110867,Oxford Journal of Legal Studies,1994,32
S34110867,Oxford Journal of Legal Studies,2019,32
S34110867,Oxford Journal of Legal Studies,2022,32
S34110867,Oxford Journal of Legal Studies,1983,31
S34110867,Oxford Journal of Legal Studies,1989,31
S34110867,Oxford Journal of Legal Studies,1995,30
S34110867,Oxford Journal of Legal Studies,2004,30
S34110867,Oxford Journal of Legal Studies,2014,30
S34110867,Oxford Journal of Legal Studies,1993,29
S34110867,Oxford Journal of Legal Studies,1984,28
S34110867,Oxford Journal of Legal Studies,2009,28
S34110867,Oxford Journal of Legal Studies,1986,27
S34110867,Oxford Journal of Legal Studies,1987,27
S34110867,Oxford Journal of Legal Studies,2023,27
S34110867,Oxford Journal of Legal Studies,1988,25
S34110867,Oxford Journal of Legal Studies,2017,22
S34110867,Oxford Journal of Legal Studies,2007,18
S161743634,Stanford Law Review,1975,120
S161743634,Stanford Law Review,1974,118
S161743634,Stanford Law Review,1973,89
S161743634,Stanford Law Review,1976,87
S161743634,Stanford Law Review,1965,86
S161743634,Stanford Law Review,1966,85
S161743634,Stanford Law Review,1953,74
S161743634,Stanford Law Review,1993,73
S161743634,Stanford Law Review,1951,72
S161743634,Stanford Law Review,1952,72
S161743634,Stanford Law Review,1949,71
S161743634,Stanford Law Review,1950,71
S161743634,Stanford Law Review,1961,70
S161743634,Stanford Law Review,1967,70
S161743634,Stanford Law Review,1956,66
S161743634,Stanford Law Review,1964,65
S161743634,Stanford Law Review,1972,65
S161743634,Stanford Law Review,1968,64
S161743634,Stanford Law Review,1960,63
S161743634,Stanford Law Review,2002,63
S161743634,Stanford Law Review,1957,62
S161743634,Stanford Law Review,1969,60
S161743634,Stanford Law Review,1958,58
S161743634,Stanford Law Review,1962,58
S161743634,Stanford Law Review,2000,57
S161743634,Stanford Law Review,1977,54
S161743634,Stanford Law Review,1963,53
S161743634,Stanford Law Review,1959,52
S161743634,Stanford Law Review,1999,52
S161743634,Stanford Law Review,1992,51
S161743634,Stanford Law Review,1954,50
S161743634,Stanford Law Review,1955,50
S161743634,Stanford Law Review,1970,48
S161743634,Stanford Law Review,1981,47
S161743634,Stanford Law Review,1995,47
S161743634,Stanford Law Review,1979,46
S161743634,Stanford Law Review,1984,46
S161743634,Stanford Law Review,1971,45
S161743634,Stanford Law Review,1987,45
S161743634,Stanford Law Review,1994,45
S161743634,Stanford Law Review,1996,45
S161743634,Stanford Law Review,1980,43
S161743634,Stanford Law Review,1985,42
S161743634,Stanford Law Review,1986,41
S161743634,Stanford Law Review,1998,41
S161743634,Stanford Law Review,1991,40
S161743634,Stanford Law Review,1997,38
S161743634,Stanford Law Review,1982,37
S161743634,Stanford Law Review,1990,35
S161743634,Stanford Law Review,1978,33
S161743634,Stanford Law Review,1989,33
S161743634,Stanford Law Review,2001,33
S161743634,Stanford Law Review,1988,31
S161743634,Stanford Law Review,1983,30
S161743634,Stanford Law Review,2005,25
S161743634,Stanford Law Review,2003,21
S161743634,Stanford Law Review,1948,20
S161743634,Stanford Law Review,2004,18
S161743634,Stanford Law Review,2006,16
S161743634,Stanford Law Review,2008,14
S161743634,Stanford Law Review,2016,11
S161743634,Stanford Law Review,2018,9
S161743634,Stanford Law Review,2010,8
S161743634,Stanford Law Review,2011,8
S161743634,Stanford Law Review,2013,8
S161743634,Stanford Law Review,2014,7
S161743634,Stanford Law Review,2015,7
S161743634,Stanford Law Review,2007,6
S161743634,Stanford Law Review,2017,5
S161743634,Stanford Law Review,2009,3
S161743634,Stanford Law Review,2012,3
S161743634,Stanford Law Review,2019,3
S161743634,Stanford Law Review,2020,1
S161743634,Stanford Law Review,2021,1
S44706263,Law and Society Review,1988,115
S44706263,Law and Society Review,1994,92
S44706263,Law and Society Review,1990,79
S44706263,Law and Society Review,2020,75
S44706263,Law and Society Review,2018,73
S44706263,Law and Society Review,2017,72
S44706263,Law and Society Review,2019,71
S44706263,Law and Society Review,2009,70
S44706263,Law and Society Review,2016,70
S44706263,Law and Society Review,1979,69
S44706263,Law and Society Review,2014,68
S44706263,Law and Society Review,1989,66
S44706263,Law and Society Review,2007,64
S44706263,Law and Society Review,2011,64
S44706263,Law and Society Review,2012,64
S44706263,Law and Society Review,2015,63
S44706263,Law and Society Review,2021,63
S44706263,Law and Society Review,2025,63
S44706263,Law and Society Review,2023,62
S44706263,Law and Society Review,2024,61
S44706263,Law and Society Review,2013,60
S44706263,Law and Society Review,2008,59
S44706263,Law and Society Review,1969,56
S44706263,Law and Society Review,1982,56
S44706263,Law and Society Review,1993,56
S44706263,Law and Society Review,2006,56
S44706263,Law and Society Review,2022,56
S44706263,Law and Society Review,1976,55
