author_id,author_name,journal_id,journal_name,specific_works,total_works
A5089019627,Basil Sansom,S165709033,Current Anthropology,1,1
A5089019627,Basil Sansom,S65256140,Journal of the Royal Anthropological Institute (JRAI),0,1
A5089065068,Fouzi El-Asmar,S88529193,Journal of Palestine Studies,3,8
A5089108425,Ted Swedenburg,S22506700,Cultural Anthropology,0,2
A5089108425,Ted Swedenburg,S25593863,Cultural Studies,0,1
A5089108425,Ted Swedenburg,S87435064,International Journal of Middle East Studies (IJMES),0,1
A5089108425,Ted Swedenburg,S88529193,Journal of Palestine Studies,1,2
A5089116685,G. M. Kressell,S65256140,Journal of the Royal Anthropological Institute (JRAI),1,1
A5089128676,Norman Finkelstein,S143110675,World Politics,0,1
A5089128676,Norman Finkelstein,S83938913,New Left Review,0,1
A5089128676,Norman Finkelstein,S88529193,Journal of Palestine Studies,3,12
A5089148608,Gregory S. Mahler,S176007004,American Political Science Review (APSR),0,1
A5089148608,Gregory S. Mahler,S87435064,International Journal of Middle East Studies (IJMES),4,4
A5089148608,Gregory S. Mahler,S95650557,Journal of Politics (JOP),1,2
A5089166607,Charles Harb,S184885884,Middle East Journal,1,1
A5089166607,Charles Harb,S187348256,Personality and Social Psychology Bulletin (PSPB),0,2
A5089166607,Charles Harb,S29984966,Journal of Personality and Social Psychology (JPSP),0,3
A5089166607,Charles Harb,S81071032,Group Processes & Intergroup Relations (GPIR),0,1
A5089187152,Alan Dowty,S176007004,American Political Science Review (APSR),2,6
A5089187152,Alan Dowty,S38600022,Human Rights Quarterly,0,1
A5089187152,Alan Dowty,S87435064,International Journal of Middle East Studies (IJMES),1,2
A5089195591,Arza Churchman,S87435064,International Journal of Middle East Studies (IJMES),1,1
A5089199528,Mutaz M. Qafisheh,S139935717,International Journal of Human Rights (IJHR),1,2
A5089199528,Mutaz M. Qafisheh,S154337186,Leiden Journal of International Law (LJIL),1,2
A5089242460,David W. Littlefield,S88529193,Journal of Palestine Studies,2,2
A5089257810,Menachem Shelah,S452692,Holocaust and Genocide Studies (HGS),1,1
A5089268668,Aryeh Botwinick,S176007004,American Political Science Review (APSR),0,3
A5089268668,Aryeh Botwinick,S97631563,Telos,1,9
A5089276068,Victor Israelyan,S184885884,Middle East Journal,1,1
A5089289548,Vincent F. Sacco,S87435064,International Journal of Middle East Studies (IJMES),1,1
A5089328040,Edna Lomsky-Feder,S144836642,Memory Studies,1,1
A5089328040,Edna Lomsky-Feder,S149872823,Journal of Ethnic and Migration Studies (JEMS),1,1
A5089328040,Edna Lomsky-Feder,S173252385,The British Journal of Sociology (BJS),0,1
A5089350918,Abebe Zegeye,S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1,9
A5089353940,Uriel Gorney,S117766065,Harvard Law Review,1,1
A5089356667,Rita Giacaman,S88529193,Journal of Palestine Studies,2,3
A5089356667,Rita Giacaman,S94209876,Middle East Critique,0,1
A5089372506,Sherif Elmusa,S88529193,Journal of Palestine Studies,2,2
A5089378857,Richard Isralowitz,S5866276,Journal of Loss and Trauma,7,16
A5089400840,John Richardson,S88529193,Journal of Palestine Studies,1,1
A5089434814,S. Abdullah Schleifer,S88529193,Journal of Palestine Studies,3,4
A5089461082,Ilana Paul-Binyamin,S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1,1
A5089464562,Emilio Dabed,S88529193,Journal of Palestine Studies,1,1
A5089511352,Meital Pinto,S154337186,Leiden Journal of International Law (LJIL),0,1
A5089511352,Meital Pinto,S189112142,Ethnicities,1,1
A5089511352,Meital Pinto,S34110867,Oxford Journal of Legal Studies,0,1
A5089550398,D. Michman,S4210222078,Holocaust Studies: A Journal of Culture and History,0,1
A5089550398,D. Michman,S452692,Holocaust and Genocide Studies (HGS),2,2
A5089565797,Anne Perez,S199726014,British Journal of Middle Eastern Studies (BRISMES),1,1
A5089584128,David Naveh,S95650557,Journal of Politics (JOP),1,1
A5089592603,Ann Elizabeth Mayer,S156235965,International & Comparative Law Quarterly (ICLQ),0,1
A5089592603,Ann Elizabeth Mayer,S160097506,American Journal of International Law (AJIL),0,2
A5089592603,Ann Elizabeth Mayer,S184885884,Middle East Journal,0,3
A5089592603,Ann Elizabeth Mayer,S38600022,Human Rights Quarterly,0,6
A5089592603,Ann Elizabeth Mayer,S87435064,International Journal of Middle East Studies (IJMES),1,4
A5089664258,Leslie Sebba,S117214891,International Criminal Justice Review,0,1
A5089664258,Leslie Sebba,S129275725,Law and Social Inquiry,1,1
A5089711664,John Kolars,S102499938,American Anthropologist,0,1
A5089711664,John Kolars,S184885884,Middle East Journal,0,1
A5089711664,John Kolars,S87435064,International Journal of Middle East Studies (IJMES),1,2
A5089770975,Laury Oaks,S102499938,American Anthropologist,0,1
A5089770975,Laury Oaks,S96629499,Ethnic and Racial Studies,1,1
A5089818634,Dirk Verheyen,S96629499,Ethnic and Racial Studies,1,1
A5089834484,Peter Fraser,S96629499,Ethnic and Racial Studies,1,1
A5089850634,Hijlke Buitenhuis,S165709033,Current Anthropology,1,1
A5089880034,Hagit Sabo Brants,S117214891,International Criminal Justice Review,1,1
A5089885906,Amy Louise Adamczyk,S59071098,Journal of Genocide Research (JGR),1,1
A5089891484,Tamer Qarmout,S88529193,Journal of Palestine Studies,1,1
A5089906123,Inna Leykin,S149872823,Journal of Ethnic and Migration Studies (JEMS),0,1
A5089906123,Inna Leykin,S65256140,Journal of the Royal Anthropological Institute (JRAI),0,1
A5089906123,Inna Leykin,S96629499,Ethnic and Racial Studies,1,2
A5089919485,Sagit Mor,S129275725,Law and Social Inquiry,1,1
A5089919485,Sagit Mor,S44706263,Law and Society Review,0,3
A5090007720,Anthony D. Smith,S149872823,Journal of Ethnic and Migration Studies (JEMS),0,1
A5090007720,Anthony D. Smith,S173252385,The British Journal of Sociology (BJS),0,10
A5090007720,Anthony D. Smith,S189112142,Ethnicities,0,1
A5090007720,Anthony D. Smith,S77333486,"Theory, culture, and society",0,1
A5090007720,Anthony D. Smith,S96629499,Ethnic and Racial Studies,1,11
A5090030663,Kimberly E. Chaney,S187348256,Personality and Social Psychology Bulletin (PSPB),1,7
A5090030663,Kimberly E. Chaney,S81071032,Group Processes & Intergroup Relations (GPIR),0,8
A5090041524,Rebecca L. Stein,S102499938,American Anthropologist,3,4
A5090041524,Rebecca L. Stein,S165709033,Current Anthropology,1,1
A5090041524,Rebecca L. Stein,S87435064,International Journal of Middle East Studies (IJMES),5,6
A5090041524,Rebecca L. Stein,S88529193,Journal of Palestine Studies,1,1
A5090046131,Tamar Kricheli-Katz,S129275725,Law and Social Inquiry,0,2
A5090046131,Tamar Kricheli-Katz,S44706263,Law and Society Review,1,2
A5090046659,Martin Bunton,S184885884,Middle East Journal,0,2
A5090046659,Martin Bunton,S87435064,International Journal of Middle East Studies (IJMES),1,2
A5090106591,Lois Beck,S102499938,American Anthropologist,0,5
A5090106591,Lois Beck,S199726014,British Journal of Middle Eastern Studies (BRISMES),1,1
A5090106591,Lois Beck,S65256140,Journal of the Royal Anthropological Institute (JRAI),0,1
A5090106591,Lois Beck,S87435064,International Journal of Middle East Studies (IJMES),0,1
A5090130605,Victor Roudometof,S122471516,American Journal of Sociology (AJS),1,1
A5090130605,Victor Roudometof,S97919111,Thesis Eleven: Critical Theory and Historical Sociology,0,1
A5090131455,Eldad Ben Aharon,S141739696,Patterns of Prejudice,0,1
A5090131455,Eldad Ben Aharon,S199726014,British Journal of Middle Eastern Studies (BRISMES),1,1
A5090131455,Eldad Ben Aharon,S4210222078,Holocaust Studies: A Journal of Culture and History,0,1
A5090131455,Eldad Ben Aharon,S59071098,Journal of Genocide Research (JGR),0,1
A5090252294,Ruben Andersson,S102499938,American Anthropologist,1,1
A5090252294,Ruben Andersson,S149872823,Journal of Ethnic and Migration Studies (JEMS),0,1
A5090252294,Ruben Andersson,S165709033,Current Anthropology,0,1
A5090252294,Ruben Andersson,S22506700,Cultural Anthropology,0,1
A5090263088,Jonathan Oppenheimer,S165709033,Current Anthropology,1,1
A5090270198,Norman G. Finkelstein,S83938913,New Left Review,0,2
A5090270198,Norman G. Finkelstein,S88529193,Journal of Palestine Studies,1,2
A5090277266,Kimberly Katz,S87435064,International Journal of Middle East Studies (IJMES),1,5
A5090277266,Kimberly Katz,S88529193,Journal of Palestine Studies,0,2
A5090278534,Robert J. Johnson,S122471516,American Journal of Sociology (AJS),0,1
A5090278534,Robert J. Johnson,S149872823,Journal of Ethnic and Migration Studies (JEMS),1,1
A5090278534,Robert J. Johnson,S29984966,Journal of Personality and Social Psychology (JPSP),0,2
A5090291914,Assaf Shapira,S199726014,British Journal of Middle Eastern Studies (BRISMES),1,1
A5090292975,Gadi Zerach,S5866276,Journal of Loss and Trauma,2,2
A5090314835,Yulia Egorova,S102499938,American Anthropologist,1,1
A5090314835,Yulia Egorova,S173252385,The British Journal of Sociology (BJS),0,1
A5090314835,Yulia Egorova,S65256140,Journal of the Royal Anthropological Institute (JRAI),0,2
A5090339678,Mitra Sharafi,S129275725,Law and Social Inquiry,1,2
A5090346245,Michaelle Browers,S184885884,Middle East Journal,1,2
A5090346245,Michaelle Browers,S87435064,International Journal of Middle East Studies (IJMES),0,6
A5090346245,Michaelle Browers,S94209876,Middle East Critique,0,1
A5090350064,Joel Hart,S96629499,Ethnic and Racial Studies,1,1
A5090350237,Sarah England,S122471516,American Journal of Sociology (AJS),1,1
A5090350237,Sarah England,S96629499,Ethnic and Racial Studies,0,2
A5090402860,Jacob Tovy,S4210222078,Holocaust Studies: A Journal of Culture and History,2,2
A5090423880,David Turley,S96629499,Ethnic and Racial Studies,1,2
A5090426177,Virgil Zeigler-Hill,S187348256,Personality and Social Psychology Bulletin (PSPB),1,4
A5090426177,Virgil Zeigler-Hill,S29984966,Journal of Personality and Social Psychology (JPSP),0,2
A5090441186,Clovis Maksoud,S184885884,Middle East Journal,2,2
A5090441186,Clovis Maksoud,S88529193,Journal of Palestine Studies,0,4
A5090464218,Karin R. Andriolo,S102499938,American Anthropologist,1,6
A5090464218,Karin R. Andriolo,S165709033,Current Anthropology,0,1
A5090479631,Maya A. Yampolsky,S168863142,Journal of Social Issues (JSI),0,1
A5090479631,Maya A. Yampolsky,S187348256,Personality and Social Psychology Bulletin (PSPB),0,1
A5090479631,Maya A. Yampolsky,S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1,1
A5090487765,Yoad Govrin,S5866276,Journal of Loss and Trauma,1,1
A5090491220,Anton Pelinka,S132513827,New German Critique,0,1
A5090491220,Anton Pelinka,S141739696,Patterns of Prejudice,1,3
A5090522938,Bryan Brophy-Baermann,S90314269,American Journal of Political Science (AJPS),1,1
A5090534610,Majid Nehme,S88529193,Journal of Palestine Studies,2,4
A5090563090,Rose Yukich,S189112142,Ethnicities,1,1
A5090609339,Richard Francis Crane,S141739696,Patterns of Prejudice,1,1
A5090609339,Richard Francis Crane,S452692,Holocaust and Genocide Studies (HGS),0,3
A5090634664,Mkhaimar S. Abu Sada,S90314269,American Journal of Political Science (AJPS),1,1
A5090636072,Jeremy Ginges,S187348256,Personality and Social Psychology Bulletin (PSPB),1,2
A5090636072,Jeremy Ginges,S29984966,Journal of Personality and Social Psychology (JPSP),1,1
A5090636072,Jeremy Ginges,S81071032,Group Processes & Intergroup Relations (GPIR),0,1
A5090641528,Björn Alm,S43131466,Ethnos: Journal of Anthropology,1,1
A5090647510,Mark Tessler,S143110675,World Politics,1,3
A5090647510,Mark Tessler,S176007004,American Political Science Review (APSR),0,1
A5090647510,Mark Tessler,S87435064,International Journal of Middle East Studies (IJMES),1,6
A5090647510,Mark Tessler,S88529193,Journal of Palestine Studies,8,8
A5090647510,Mark Tessler,S95691132,British Journal of Political Science (BJPolS),0,1
A5090649806,Nigel Grizzard,S141739696,Patterns of Prejudice,1,2
A5090700977,Ellie Lobovits,S102499938,American Anthropologist,1,1
A5090708029,Galit Ailon,S165709033,Current Anthropology,1,1
A5090708029,Galit Ailon,S173252385,The British Journal of Sociology (BJS),1,1
A5090708029,Galit Ailon,S60621485,Sociological Theory,0,2
A5090714367,Aref Abu-Gweder,S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1,1
A5090753422,J. Fitzpatrick,S175405714,European Journal of International Law (EJIL),1,1
A5090754420,Noam Tirosh,S129275725,Law and Social Inquiry,1,1
A5090754420,Noam Tirosh,S144836642,Memory Studies,1,1
A5090754420,Noam Tirosh,S149872823,Journal of Ethnic and Migration Studies (JEMS),0,1
A5090754420,Noam Tirosh,S44753038,European Journal of Cultural Studies,0,1
A5090762202,Michal Nissim-Frankel,S5866276,Journal of Loss and Trauma,1,1
A5090791247,Laurie Elizabeth King,S87435064,International Journal of Middle East Studies (IJMES),1,1
A5090799261,Joseph Schwarzwald,S168863142,Journal of Social Issues (JSI),0,1
A5090799261,Joseph Schwarzwald,S187348256,Personality and Social Psychology Bulletin (PSPB),1,2
A5090803453,Shira Wilkof,S199726014,British Journal of Middle Eastern Studies (BRISMES),1,1
A5090825001,Monica Basbous,S94209876,Middle East Critique,1,1
A5090871806,Helena Cobban,S184885884,Middle East Journal,4,4
A5090871806,Helena Cobban,S87435064,International Journal of Middle East Studies (IJMES),0,1
A5090871806,Helena Cobban,S88529193,Journal of Palestine Studies,1,13
A5090897929,Samir Harb,S88529193,Journal of Palestine Studies,1,1
A5090906266,Anthony Bing,S184885884,Middle East Journal,1,1
A5090939386,Judith Bara,S149872823,Journal of Ethnic and Migration Studies (JEMS),1,1
A5090987372,Daniel Bodansky,S154337186,Leiden Journal of International Law (LJIL),0,1
A5090987372,Daniel Bodansky,S156235965,International & Comparative Law Quarterly (ICLQ),0,1
A5090987372,Daniel Bodansky,S160097506,American Journal of International Law (AJIL),2,34
A5090987372,Daniel Bodansky,S175405714,European Journal of International Law (EJIL),0,1
A5091016538,Anders Høg Hansen,S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1,1
A5091034186,Moshe Behar,S199726014,British Journal of Middle Eastern Studies (BRISMES),0,1
A5091034186,Moshe Behar,S603496,"Social Identities: Journal for the Study of Race, Nation and Culture",1,1
A5091034186,Moshe Behar,S87435064,International Journal of Middle East Studies (IJMES),0,1
A5091034186,Moshe Behar,S88529193,Journal of Palestine Studies,0,3
A5091036430,Ernst Livneh,S156235965,International & Comparative Law Quarterly (ICLQ),1,1
A5091102350,Daphne Inbar,S199726014,British Journal of Middle Eastern Studies (BRISMES),1,1
A5091119944,None Confino,S184094801,History and Memory,1,1
A5091136236,T. Cantell,S44753038,European Journal of Cultural Studies,0,1
A5091136236,T. Cantell,S97631563,Telos,1,1
A5091146096,Pearce Edwards,S143110675,World Politics,0,1
A5091146096,Pearce Edwards,S176007004,American Political Science Review (APSR),0,1
A5091146096,Pearce Edwards,S95691132,British Journal of Political Science (BJPolS),1,2
A5091193774,Hind Shraydeh,S88529193,Journal of Palestine Studies,1,1
A5091233196,Arun Peter Lobo,S184885884,Middle East Journal,1,1
A5091242241,Asa Maron,S44706263,Law and Society Review,1,1
A5091242482,Majed El‐Farra,S199726014,British Journal of Middle Eastern Studies (BRISMES),1,1
A5091252487,Oded Erez,S96629499,Ethnic and Racial Studies,1,1
A5091309012,Dorothy Willner,S102499938,American Anthropologist,2,7
A5091309012,Dorothy Willner,S157620343,American Sociological Review (ASR),0,1
A5091309012,Dorothy Willner,S165709033,Current Anthropology,0,1
A5091309012,Dorothy Willner,S95650557,Journal of Politics (JOP),0,1
A5091324609,Dmitry Leykin,S5866276,Journal of Loss and Trauma,1,1
A5091332940,Linda Butler,S88529193,Journal of Palestine Studies,2,4
A5091334887,Zeina Azzam,S88529193,Journal of Palestine Studies,1,1
A5091416575,Doron Teichman,S175405714,European Journal of International Law (EJIL),0,1
A5091416575,Doron Teichman,S44706263,Law and Society Review,1,1
A5091465006,Anna Getmansky,S176007004,American Political Science Review (APSR),1,1
A5091465006,Anna Getmansky,S95691132,British Journal of Political Science (BJPolS),0,1
A5091542969,Caroline Brettell,S102499938,American Anthropologist,1,4
A5091542969,Caroline Brettell,S122471516,American Journal of Sociology (AJS),0,1
A5091542969,Caroline Brettell,S165709033,Current Anthropology,0,1
A5091542969,Caroline Brettell,S30381306,Journal of Anthropological Research,0,3
A5091542969,Caroline Brettell,S65256140,Journal of the Royal Anthropological Institute (JRAI),0,1
A5091577805,Lewis Young,S88529193,Journal of Palestine Studies,2,2
A5091596534,Yehezkel Lein,S158082692,Netherlands Quarterly of Human Rights (NQHR),1,1
A5091616462,Ron E. Hassner,S184885884,Middle East Journal,1,1
A5091616462,Ron E. Hassner,S95650557,Journal of Politics (JOP),0,1
A5091726070,Matt Evans,S184885884,Middle East Journal,1,1
A5091767384,Ziad Mimi,S88529193,Journal of Palestine Studies,1,1
A5091815872,André W.M. Gerrits,S96629499,Ethnic and Racial Studies,1,1
